,date_crime_year,date_crime_month,location_description,cnt,__fileposition__
3086,2003,12,"HOSPITAL",1,136330
3087,2003,12,"HOSPITAL BUILDING/GROUNDS",132,136366
3088,2003,12,"HOTEL/MOTEL",132,136419
3089,2003,12,"HOUSE",1,136458
3090,2003,12,"JAIL / LOCK-UP FACILITY",6,136491
3091,2003,12,"LIBRARY",24,136542
3092,2003,12,"MEDICAL/DENTAL OFFICE",44,136577
3093,2003,12,"MOVIE HOUSE/THEATER",24,136626
3094,2003,12,"NEWSSTAND",3,136673
3095,2003,12,"NURSING HOME/RETIREMENT HOME",80,136710
3096,2003,12,"OTHER",1271,136766
3097,2003,12,"OTHER COMMERCIAL TRANSPORTATION",19,136799
3098,2003,12,"OTHER RAILROAD PROP / TRAIN DEPOT",35,136858
3099,2003,12,"PARK PROPERTY",104,136919
3100,2003,12,"PARKING LOT/GARAGE(NON.RESID.)",1120,136960
3101,2003,12,"PAWN SHOP",1,137018
3102,2003,12,"POLICE FACILITY/VEH PARKING LOT",93,137055
3103,2003,12,"POOL ROOM",2,137114
3104,2003,12,"RESIDENCE",6232,137151
3105,2003,12,"RESIDENCE PORCH/HALLWAY",587,137188
3106,2003,12,"RESIDENCE-GARAGE",716,137239
3107,2003,12,"RESIDENTIAL YARD (FRONT/BACK)",146,137283
3108,2003,12,"RESTAURANT",606,137340
3109,2003,12,"RETAIL STORE",1,137378
3110,2003,12,"SAVINGS AND LOAN",4,137418
3111,2003,12,"SCHOOL, PRIVATE, BUILDING",57,137462
3112,2003,12,"SCHOOL, PRIVATE, GROUNDS",13,137515
3113,2003,12,"SCHOOL, PUBLIC, BUILDING",972,137567
3114,2003,12,"SCHOOL, PUBLIC, GROUNDS",127,137619
3115,2003,12,"SIDEWALK",2744,137670
3116,2003,12,"SMALL RETAIL STORE",660,137706
3117,2003,12,"SPORTS ARENA/STADIUM",31,137752
3118,2003,12,"STREET",10171,137800
3119,2003,12,"TAVERN/LIQUOR STORE",156,137834
3120,2003,12,"TAXI CAB",1,137881
3121,2003,12,"TAXICAB",37,137917
3122,2003,12,"VACANT LOT/LAND",97,137952
3123,2003,12,"VEHICLE NON-COMMERCIAL",437,137995
3124,2003,12,"VEHICLE-COMMERCIAL",29,138045
3125,2003,12,"VESTIBULE",1,138091
3126,2003,12,"WAREHOUSE",71,138128
3127,2004,1,"",2,138165
3128,2004,1,"ABANDONED BUILDING",27,138193
3129,2004,1,"AIRPORT/AIRCRAFT",124,138239
3130,2004,1,"ALLEY",615,138283
3131,2004,1,"APARTMENT",3461,138316
3132,2004,1,"APPLIANCE STORE",13,138353
3133,2004,1,"ATHLETIC CLUB",38,138396
3134,2004,1,"ATM (AUTOMATIC TELLER MACHINE)",10,138437
3135,2004,1,"AUTO",6,138495
3136,2004,1,"BANK",154,138527
3137,2004,1,"BAR OR TAVERN",182,138559
3138,2004,1,"BARBERSHOP",55,138600
3139,2004,1,"BASEMENT",1,138638
3140,2004,1,"BOWLING ALLEY",4,138674
3141,2004,1,"BRIDGE",2,138715
3142,2004,1,"CAR WASH",13,138749
3143,2004,1,"CEMETARY",1,138785
3144,2004,1,"CHA APARTMENT",340,138821
3145,2004,1,"CHA HALLWAY/STAIRWELL/ELEVATOR",297,138862
3146,2004,1,"CHA PARKING LOT/GROUNDS",600,138920
3147,2004,1,"CHA STAIRWELL",1,138971
3148,2004,1,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",74,139012
3149,2004,1,"CLEANING STORE",42,139073
3150,2004,1,"COIN OPERATED MACHINE",10,139115
3151,2004,1,"COLLEGE/UNIVERSITY GROUNDS",31,139164
3152,2004,1,"COLLEGE/UNIVERSITY RESIDENCE HALL",6,139218
3153,2004,1,"COMMERCIAL / BUSINESS OFFICE",304,139279
3154,2004,1,"CONSTRUCTION SITE",71,139335
3155,2004,1,"CONVENIENCE STORE",17,139380
3156,2004,1,"CREDIT UNION",3,139425
3157,2004,1,"CTA BUS",111,139465
3158,2004,1,"CTA GARAGE / OTHER PROPERTY",30,139500
3159,2004,1,"CTA PLATFORM",213,139555
3160,2004,1,"CTA TRAIN",84,139595
3161,2004,1,"CURRENCY EXCHANGE",46,139632
3162,2004,1,"DAY CARE CENTER",11,139677
3163,2004,1,"DELIVERY TRUCK",7,139720
3164,2004,1,"DEPARTMENT STORE",360,139762
3165,2004,1,"DRIVEWAY - RESIDENTIAL",62,139806
3166,2004,1,"DRUG STORE",198,139856
3167,2004,1,"FACTORY/MANUFACTURING BUILDING",36,139894
3168,2004,1,"FEDERAL BUILDING",2,139952
3169,2004,1,"FIRE STATION",3,139996
3170,2004,1,"FOREST PRESERVE",3,140036
3171,2004,1,"GARAGE",1,140079
3172,2004,1,"GAS STATION",417,140113
3173,2004,1,"GOVERNMENT BUILDING/PROPERTY",78,140152
3174,2004,1,"GROCERY FOOD STORE",578,140208
3175,2004,1,"HALLWAY",1,140254
3176,2004,1,"HIGHWAY/EXPRESSWAY",3,140289
3177,2004,1,"HOSPITAL BUILDING/GROUNDS",107,140335
3178,2004,1,"HOTEL/MOTEL",178,140388
3179,2004,1,"HOUSE",2,140427
3180,2004,1,"JAIL / LOCK-UP FACILITY",7,140460
3181,2004,1,"LAKEFRONT/WATERFRONT/RIVERBANK",2,140511
3182,2004,1,"LIBRARY",35,140569
3183,2004,1,"MEDICAL/DENTAL OFFICE",49,140604
3184,2004,1,"MOVIE HOUSE/THEATER",10,140653
3185,2004,1,"NEWSSTAND",3,140700
3186,2004,1,"NURSING HOME/RETIREMENT HOME",57,140737
3187,2004,1,"OTHER",1379,140793
3188,2004,1,"OTHER COMMERCIAL TRANSPORTATION",15,140826
3189,2004,1,"OTHER RAILROAD PROP / TRAIN DEPOT",24,140885
3190,2004,1,"PARK PROPERTY",96,140946
3191,2004,1,"PARKING LOT",2,140987
3192,2004,1,"PARKING LOT/GARAGE(NON.RESID.)",921,141026
3193,2004,1,"POLICE FACILITY/VEH PARKING LOT",83,141084
3194,2004,1,"POOL ROOM",1,141143
3195,2004,1,"RESIDENCE",6629,141180
3196,2004,1,"RESIDENCE PORCH/HALLWAY",562,141217
3197,2004,1,"RESIDENCE-GARAGE",607,141268
3198,2004,1,"RESIDENTIAL YARD (FRONT/BACK)",62,141312
3199,2004,1,"RESTAURANT",622,141369
3200,2004,1,"RETAIL STORE",1,141407
3201,2004,1,"SAVINGS AND LOAN",5,141447
3202,2004,1,"SCHOOL, PRIVATE, BUILDING",88,141491
3203,2004,1,"SCHOOL, PRIVATE, GROUNDS",13,141544
3204,2004,1,"SCHOOL, PUBLIC, BUILDING",1127,141596
3205,2004,1,"SCHOOL, PUBLIC, GROUNDS",124,141648
3206,2004,1,"SIDEWALK",2647,141699
3207,2004,1,"SMALL RETAIL STORE",599,141735
3208,2004,1,"SPORTS ARENA/STADIUM",10,141781
3209,2004,1,"STREET",9511,141829
3210,2004,1,"TAVERN/LIQUOR STORE",156,141863
3211,2004,1,"TAXICAB",41,141910
3212,2004,1,"VACANT LOT",1,141945
3213,2004,1,"VACANT LOT/LAND",80,141983
3214,2004,1,"VEHICLE NON-COMMERCIAL",401,142026
3215,2004,1,"VEHICLE-COMMERCIAL",31,142076
3216,2004,1,"WAREHOUSE",61,142122
3217,2004,2,"ABANDONED BUILDING",23,142159
3218,2004,2,"AIRPORT/AIRCRAFT",134,142205
3219,2004,2,"ALLEY",596,142249
3220,2004,2,"ANIMAL HOSPITAL",3,142282
3221,2004,2,"APARTMENT",3341,142325
3222,2004,2,"APPLIANCE STORE",8,142362
3223,2004,2,"ATHLETIC CLUB",43,142405
3224,2004,2,"ATM (AUTOMATIC TELLER MACHINE)",10,142446
3225,2004,2,"AUTO",7,142504
3226,2004,2,"BANK",101,142536
3227,2004,2,"BAR OR TAVERN",198,142568
3228,2004,2,"BARBERSHOP",52,142609
3229,2004,2,"BASEMENT",1,142647
3230,2004,2,"BOAT/WATERCRAFT",1,142683
3231,2004,2,"BOWLING ALLEY",6,142726
3232,2004,2,"BRIDGE",1,142767
3233,2004,2,"CAR WASH",15,142801
3234,2004,2,"CEMETARY",1,142837
3235,2004,2,"CHA APARTMENT",309,142873
3236,2004,2,"CHA HALLWAY/STAIRWELL/ELEVATOR",298,142914
3237,2004,2,"CHA PARKING LOT/GROUNDS",603,142972
3238,2004,2,"CHURCH",3,143023
3239,2004,2,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",70,143057
3240,2004,2,"CLEANING STORE",32,143118
3241,2004,2,"CLUB",1,143160
3242,2004,2,"COIN OPERATED MACHINE",3,143192
3243,2004,2,"COLLEGE/UNIVERSITY GROUNDS",38,143241
3244,2004,2,"COLLEGE/UNIVERSITY RESIDENCE HALL",5,143295
3245,2004,2,"COMMERCIAL / BUSINESS OFFICE",309,143356
3246,2004,2,"CONSTRUCTION SITE",55,143412
3247,2004,2,"CONVENIENCE STORE",15,143457
3248,2004,2,"CREDIT UNION",2,143502
3249,2004,2,"CTA BUS",121,143542
3250,2004,2,"CTA GARAGE / OTHER PROPERTY",49,143577
3251,2004,2,"CTA PLATFORM",179,143632
3252,2004,2,"CTA TRAIN",78,143672
3253,2004,2,"CURRENCY EXCHANGE",48,143709
3254,2004,2,"DAY CARE CENTER",14,143754
3255,2004,2,"DELIVERY TRUCK",6,143797
3256,2004,2,"DEPARTMENT STORE",316,143839
3257,2004,2,"DRIVEWAY - RESIDENTIAL",72,143883
3258,2004,2,"DRUG STORE",180,143933
3259,2004,2,"FACTORY/MANUFACTURING BUILDING",34,143971
3260,2004,2,"FEDERAL BUILDING",4,144029
3261,2004,2,"FIRE STATION",6,144073
3262,2004,2,"FOREST PRESERVE",3,144113
3263,2004,2,"GARAGE",2,144156
3264,2004,2,"GAS STATION",376,144190
3265,2004,2,"GOVERNMENT BUILDING/PROPERTY",68,144229
3266,2004,2,"GROCERY FOOD STORE",519,144285
3267,2004,2,"HIGHWAY/EXPRESSWAY",7,144331
3268,2004,2,"HOSPITAL BUILDING/GROUNDS",82,144377
3269,2004,2,"HOTEL/MOTEL",158,144430
3270,2004,2,"HOUSE",1,144469
3271,2004,2,"JAIL / LOCK-UP FACILITY",2,144502
3272,2004,2,"LAKEFRONT/WATERFRONT/RIVERBANK",1,144553
3273,2004,2,"LIBRARY",36,144611
3274,2004,2,"MEDICAL/DENTAL OFFICE",31,144646
3275,2004,2,"MOVIE HOUSE/THEATER",17,144695
3276,2004,2,"NEWSSTAND",2,144742
3277,2004,2,"NURSING HOME/RETIREMENT HOME",67,144779
3278,2004,2,"OTHER",1282,144835
3279,2004,2,"OTHER COMMERCIAL TRANSPORTATION",26,144868
3280,2004,2,"OTHER RAILROAD PROP / TRAIN DEPOT",26,144927
3281,2004,2,"PARK PROPERTY",110,144988
3282,2004,2,"PARKING LOT",2,145029
3283,2004,2,"PARKING LOT/GARAGE(NON.RESID.)",915,145068
3284,2004,2,"PAWN SHOP",2,145126
3285,2004,2,"POLICE FACILITY/VEH PARKING LOT",86,145163
3286,2004,2,"POOL ROOM",5,145222
3287,2004,2,"RESIDENCE",6087,145259
3288,2004,2,"RESIDENCE PORCH/HALLWAY",503,145296
3289,2004,2,"RESIDENCE-GARAGE",545,145347
3290,2004,2,"RESIDENTIAL YARD (FRONT/BACK)",56,145391
3291,2004,2,"RESTAURANT",544,145448
3292,2004,2,"SAVINGS AND LOAN",1,145486
3293,2004,2,"SCHOOL, PRIVATE, BUILDING",84,145530
3294,2004,2,"SCHOOL, PRIVATE, GROUNDS",15,145583
3295,2004,2,"SCHOOL, PUBLIC, BUILDING",1412,145635
3296,2004,2,"SCHOOL, PUBLIC, GROUNDS",161,145687
3297,2004,2,"SIDEWALK",2492,145738
3298,2004,2,"SMALL RETAIL STORE",517,145774
3299,2004,2,"SPORTS ARENA/STADIUM",14,145820
3300,2004,2,"STREET",9783,145868
3301,2004,2,"TAVERN/LIQUOR STORE",143,145902
3302,2004,2,"TAXICAB",21,145949
3303,2004,2,"VACANT LOT/LAND",78,145984
3304,2004,2,"VEHICLE NON-COMMERCIAL",335,146027
3305,2004,2,"VEHICLE-COMMERCIAL",18,146077
3306,2004,2,"WAREHOUSE",39,146123
3307,2004,3,"ABANDONED BUILDING",37,146160
3308,2004,3,"AIRPORT/AIRCRAFT",129,146206
3309,2004,3,"ALLEY",796,146250
3310,2004,3,"ANIMAL HOSPITAL",7,146283
3311,2004,3,"APARTMENT",3658,146326
3312,2004,3,"APPLIANCE STORE",9,146363
3313,2004,3,"ATHLETIC CLUB",39,146406
3314,2004,3,"ATM (AUTOMATIC TELLER MACHINE)",14,146447
3315,2004,3,"AUTO",6,146505
3316,2004,3,"BANK",160,146537
3317,2004,3,"BAR OR TAVERN",171,146569
3318,2004,3,"BARBERSHOP",54,146610
3319,2004,3,"BOAT/WATERCRAFT",2,146648
3320,2004,3,"BOWLING ALLEY",2,146691
3321,2004,3,"CAR WASH",15,146732
3322,2004,3,"CEMETARY",3,146768
3323,2004,3,"CHA APARTMENT",334,146804
3324,2004,3,"CHA GROUNDS",2,146845
3325,2004,3,"CHA HALLWAY",1,146884
3326,2004,3,"CHA HALLWAY/STAIRWELL/ELEVATOR",330,146923
3327,2004,3,"CHA PARKING LOT/GROUNDS",644,146981
3328,2004,3,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",103,147032
3329,2004,3,"CLEANING STORE",37,147093
3330,2004,3,"COIN OPERATED MACHINE",9,147135
3331,2004,3,"COLLEGE/UNIVERSITY GROUNDS",67,147184
3332,2004,3,"COLLEGE/UNIVERSITY RESIDENCE HALL",7,147238
3333,2004,3,"COMMERCIAL / BUSINESS OFFICE",365,147299
3334,2004,3,"CONSTRUCTION SITE",62,147355
3335,2004,3,"CONVENIENCE STORE",24,147400
3336,2004,3,"CREDIT UNION",2,147445
3337,2004,3,"CTA BUS",130,147485
3338,2004,3,"CTA GARAGE / OTHER PROPERTY",38,147520
3339,2004,3,"CTA PLATFORM",198,147575
3340,2004,3,"CTA PROPERTY",1,147615
3341,2004,3,"CTA TRAIN",95,147655
3342,2004,3,"CURRENCY EXCHANGE",57,147692
3343,2004,3,"DAY CARE CENTER",16,147737
3344,2004,3,"DELIVERY TRUCK",6,147780
3345,2004,3,"DEPARTMENT STORE",397,147822
3346,2004,3,"DRIVEWAY - RESIDENTIAL",107,147866
3347,2004,3,"DRUG STORE",233,147916
3348,2004,3,"FACTORY/MANUFACTURING BUILDING",49,147954
3349,2004,3,"FEDERAL BUILDING",2,148012
3350,2004,3,"FIRE STATION",10,148056
3351,2004,3,"FOREST PRESERVE",5,148096
3352,2004,3,"GAS STATION",403,148139
3353,2004,3,"GOVERNMENT BUILDING/PROPERTY",110,148178
3354,2004,3,"GROCERY FOOD STORE",616,148234
3355,2004,3,"HIGHWAY/EXPRESSWAY",3,148280
3356,2004,3,"HOSPITAL BUILDING/GROUNDS",117,148326
3357,2004,3,"HOTEL",1,148379
3358,2004,3,"HOTEL/MOTEL",201,148412
3359,2004,3,"HOUSE",2,148451
3360,2004,3,"JAIL / LOCK-UP FACILITY",4,148484
3361,2004,3,"LAKEFRONT/WATERFRONT/RIVERBANK",1,148535
3362,2004,3,"LIBRARY",33,148593
3363,2004,3,"MEDICAL/DENTAL OFFICE",44,148628
3364,2004,3,"MOVIE HOUSE/THEATER",15,148677
3365,2004,3,"NEWSSTAND",1,148724
3366,2004,3,"NURSING HOME/RETIREMENT HOME",91,148761
3367,2004,3,"OTHER",1586,148817
3368,2004,3,"OTHER COMMERCIAL TRANSPORTATION",22,148850
3369,2004,3,"OTHER RAILROAD PROP / TRAIN DEPOT",31,148909
3370,2004,3,"PARK PROPERTY",179,148970
3371,2004,3,"PARKING LOT",1,149011
3372,2004,3,"PARKING LOT/GARAGE(NON.RESID.)",1061,149050
3373,2004,3,"PAWN SHOP",1,149108
3374,2004,3,"POLICE FACILITY/VEH PARKING LOT",87,149145
3375,2004,3,"POOL ROOM",4,149204
3376,2004,3,"PORCH",2,149241
3377,2004,3,"RESIDENCE",6995,149274
3378,2004,3,"RESIDENCE PORCH/HALLWAY",607,149311
3379,2004,3,"RESIDENCE-GARAGE",676,149362
3380,2004,3,"RESIDENTIAL YARD (FRONT/BACK)",89,149406
3381,2004,3,"RESTAURANT",552,149463
3382,2004,3,"SAVINGS AND LOAN",4,149501
3383,2004,3,"SCHOOL, PRIVATE, BUILDING",100,149545
3384,2004,3,"SCHOOL, PRIVATE, GROUNDS",32,149598
3385,2004,3,"SCHOOL, PUBLIC, BUILDING",1643,149650
3386,2004,3,"SCHOOL, PUBLIC, GROUNDS",244,149702
3387,2004,3,"SIDEWALK",3073,149753
3388,2004,3,"SMALL RETAIL STORE",624,149789
3389,2004,3,"SPORTS ARENA/STADIUM",9,149835
3390,2004,3,"STREET",11364,149883
3391,2004,3,"TAVERN/LIQUOR STORE",148,149917
3392,2004,3,"TAXICAB",20,149964
3393,2004,3,"VACANT LOT",1,149999
3394,2004,3,"VACANT LOT/LAND",104,150037
3395,2004,3,"VEHICLE NON-COMMERCIAL",432,150080
3396,2004,3,"VEHICLE-COMMERCIAL",33,150130
3397,2004,3,"WAREHOUSE",51,150176
3398,2004,3,"YARD",2,150213
3399,2004,4,"ABANDONED BUILDING",33,150245
3400,2004,4,"AIRPORT/AIRCRAFT",94,150291
3401,2004,4,"ALLEY",867,150335
3402,2004,4,"ANIMAL HOSPITAL",1,150368
3403,2004,4,"APARTMENT",3490,150411
3404,2004,4,"APPLIANCE STORE",12,150448
3405,2004,4,"ATHLETIC CLUB",20,150491
3406,2004,4,"ATM (AUTOMATIC TELLER MACHINE)",15,150532
3407,2004,4,"AUTO",5,150590
3408,2004,4,"BANK",136,150622
3409,2004,4,"BAR OR TAVERN",150,150654
3410,2004,4,"BARBERSHOP",63,150695
3411,2004,4,"BASEMENT",1,150733
3412,2004,4,"BOAT/WATERCRAFT",1,150769
3413,2004,4,"BOWLING ALLEY",3,150812
3414,2004,4,"BRIDGE",4,150853
3415,2004,4,"CAR WASH",18,150887
3416,2004,4,"CEMETARY",6,150923
3417,2004,4,"CHA APARTMENT",328,150959
3418,2004,4,"CHA HALLWAY/STAIRWELL/ELEVATOR",290,151000
3419,2004,4,"CHA PARKING LOT/GROUNDS",672,151058
3420,2004,4,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",99,151109
3421,2004,4,"CLEANING STORE",46,151170
3422,2004,4,"COIN OPERATED MACHINE",4,151212
3423,2004,4,"COLLEGE/UNIVERSITY GROUNDS",51,151261
3424,2004,4,"COMMERCIAL / BUSINESS OFFICE",321,151315
3425,2004,4,"CONSTRUCTION SITE",98,151371
3426,2004,4,"CONVENIENCE STORE",21,151416
3427,2004,4,"CREDIT UNION",1,151461
3428,2004,4,"CTA BUS",115,151501
3429,2004,4,"CTA GARAGE / OTHER PROPERTY",32,151536
3430,2004,4,"CTA PLATFORM",153,151591
3431,2004,4,"CTA TRAIN",89,151631
3432,2004,4,"CURRENCY EXCHANGE",64,151668
3433,2004,4,"DAY CARE CENTER",10,151713
3434,2004,4,"DELIVERY TRUCK",10,151756
3435,2004,4,"DEPARTMENT STORE",389,151798
3436,2004,4,"DRIVEWAY - RESIDENTIAL",103,151842
3437,2004,4,"DRUG STORE",218,151892
3438,2004,4,"FACTORY/MANUFACTURING BUILDING",36,151930
3439,2004,4,"FEDERAL BUILDING",5,151988
3440,2004,4,"FIRE STATION",3,152032
3441,2004,4,"FOREST PRESERVE",3,152072
3442,2004,4,"GAS STATION",454,152115
3443,2004,4,"GOVERNMENT BUILDING/PROPERTY",79,152154
3444,2004,4,"GROCERY FOOD STORE",577,152210
3445,2004,4,"HIGHWAY/EXPRESSWAY",4,152256
3446,2004,4,"HOSPITAL BUILDING/GROUNDS",97,152302
3447,2004,4,"HOTEL/MOTEL",181,152355
3448,2004,4,"JAIL / LOCK-UP FACILITY",5,152394
3449,2004,4,"LAKEFRONT/WATERFRONT/RIVERBANK",5,152445
3450,2004,4,"LIBRARY",23,152503
3451,2004,4,"MEDICAL/DENTAL OFFICE",51,152538
3452,2004,4,"MOVIE HOUSE/THEATER",16,152587
3453,2004,4,"NURSING HOME/RETIREMENT HOME",76,152634
3454,2004,4,"OTHER",1482,152690
3455,2004,4,"OTHER COMMERCIAL TRANSPORTATION",20,152723
3456,2004,4,"OTHER RAILROAD PROP / TRAIN DEPOT",40,152782
3457,2004,4,"PARK PROPERTY",308,152843
3458,2004,4,"PARKING LOT",2,152884
3459,2004,4,"PARKING LOT/GARAGE(NON.RESID.)",1032,152923
3460,2004,4,"PAWN SHOP",2,152981
3461,2004,4,"POLICE FACILITY/VEH PARKING LOT",105,153018
3462,2004,4,"POOL ROOM",6,153077
3463,2004,4,"RESIDENCE",6628,153114
3464,2004,4,"RESIDENCE PORCH/HALLWAY",684,153151
3465,2004,4,"RESIDENCE-GARAGE",732,153202
3466,2004,4,"RESIDENTIAL YARD (FRONT/BACK)",109,153246
3467,2004,4,"RESTAURANT",477,153303
3468,2004,4,"SAVINGS AND LOAN",4,153341
3469,2004,4,"SCHOOL, PRIVATE, BUILDING",67,153385
3470,2004,4,"SCHOOL, PRIVATE, GROUNDS",22,153438
3471,2004,4,"SCHOOL, PUBLIC, BUILDING",933,153490
3472,2004,4,"SCHOOL, PUBLIC, GROUNDS",178,153542
3473,2004,4,"SIDEWALK",3204,153593
3474,2004,4,"SMALL RETAIL STORE",588,153629
3475,2004,4,"SPORTS ARENA/STADIUM",22,153675
3476,2004,4,"STREET",11156,153723
3477,2004,4,"TAVERN/LIQUOR STORE",155,153757
3478,2004,4,"TAXICAB",29,153804
3479,2004,4,"VACANT LOT/LAND",113,153839
3480,2004,4,"VEHICLE NON-COMMERCIAL",453,153882
3481,2004,4,"VEHICLE-COMMERCIAL",29,153932
3482,2004,4,"WAREHOUSE",38,153978
3483,2004,5,"",1,154015
3484,2004,5,"ABANDONED BUILDING",47,154043
3485,2004,5,"AIRPORT/AIRCRAFT",120,154089
3486,2004,5,"ALLEY",996,154133
3487,2004,5,"ANIMAL HOSPITAL",9,154166
3488,2004,5,"APARTMENT",3700,154209
3489,2004,5,"APPLIANCE STORE",10,154246
3490,2004,5,"ATHLETIC CLUB",42,154289
3491,2004,5,"ATM (AUTOMATIC TELLER MACHINE)",16,154330
3492,2004,5,"AUTO",4,154388
3493,2004,5,"BANK",128,154420
3494,2004,5,"BAR OR TAVERN",166,154452
3495,2004,5,"BARBERSHOP",51,154493
3496,2004,5,"BOAT/WATERCRAFT",4,154531
3497,2004,5,"BOWLING ALLEY",4,154574
3498,2004,5,"BRIDGE",1,154615
3499,2004,5,"CAR WASH",14,154649
3500,2004,5,"CEMETARY",5,154685
3501,2004,5,"CHA APARTMENT",318,154721
3502,2004,5,"CHA GROUNDS",1,154762
3503,2004,5,"CHA HALLWAY/STAIRWELL/ELEVATOR",310,154801
3504,2004,5,"CHA PARKING LOT/GROUNDS",539,154859
3505,2004,5,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",92,154910
3506,2004,5,"CLEANING STORE",27,154971
3507,2004,5,"COIN OPERATED MACHINE",10,155013
3508,2004,5,"COLLEGE/UNIVERSITY GROUNDS",24,155062
3509,2004,5,"COLLEGE/UNIVERSITY RESIDENCE HALL",6,155116
3510,2004,5,"COMMERCIAL / BUSINESS OFFICE",337,155177
3511,2004,5,"CONSTRUCTION SITE",108,155233
3512,2004,5,"CONVENIENCE STORE",22,155278
3513,2004,5,"CREDIT UNION",4,155323
3514,2004,5,"CTA BUS",104,155363
3515,2004,5,"CTA GARAGE / OTHER PROPERTY",35,155398
3516,2004,5,"CTA PLATFORM",192,155453
3517,2004,5,"CTA TRAIN",116,155493
3518,2004,5,"CURRENCY EXCHANGE",44,155530
3519,2004,5,"DAY CARE CENTER",5,155575
3520,2004,5,"DELIVERY TRUCK",8,155618
3521,2004,5,"DEPARTMENT STORE",351,155660
3522,2004,5,"DRIVEWAY - RESIDENTIAL",116,155704
3523,2004,5,"DRUG STORE",238,155754
3524,2004,5,"DUMPSTER",1,155792
3525,2004,5,"FACTORY/MANUFACTURING BUILDING",39,155828
3526,2004,5,"FEDERAL BUILDING",3,155886
3527,2004,5,"FIRE STATION",3,155930
3528,2004,5,"FOREST PRESERVE",1,155970
3529,2004,5,"GARAGE",1,156013
3530,2004,5,"GAS STATION",435,156047
3531,2004,5,"GOVERNMENT BUILDING/PROPERTY",76,156086
3532,2004,5,"GROCERY FOOD STORE",602,156142
3533,2004,5,"HIGHWAY/EXPRESSWAY",5,156188
3534,2004,5,"HOSPITAL BUILDING/GROUNDS",101,156234
3535,2004,5,"HOTEL/MOTEL",161,156287
3536,2004,5,"HOUSE",3,156326
3537,2004,5,"JAIL / LOCK-UP FACILITY",3,156359
3538,2004,5,"LAKEFRONT/WATERFRONT/RIVERBANK",2,156410
3539,2004,5,"LIBRARY",18,156468
3540,2004,5,"MEDICAL/DENTAL OFFICE",27,156503
3541,2004,5,"MOVIE HOUSE/THEATER",26,156552
3542,2004,5,"NEWSSTAND",3,156599
3543,2004,5,"NURSING HOME/RETIREMENT HOME",79,156636
3544,2004,5,"OTHER",1551,156692
3545,2004,5,"OTHER COMMERCIAL TRANSPORTATION",20,156725
3546,2004,5,"OTHER RAILROAD PROP / TRAIN DEPOT",49,156784
3547,2004,5,"PARK PROPERTY",330,156845
3548,2004,5,"PARKING LOT/GARAGE(NON.RESID.)",1093,156886
3549,2004,5,"PAWN SHOP",2,156944
3550,2004,5,"POLICE FACILITY/VEH PARKING LOT",92,156981
3551,2004,5,"POOL ROOM",3,157040
3552,2004,5,"PORCH",2,157077
3553,2004,5,"RESIDENCE",6830,157110
3554,2004,5,"RESIDENCE PORCH/HALLWAY",727,157147
3555,2004,5,"RESIDENCE-GARAGE",770,157198
3556,2004,5,"RESIDENTIAL YARD (FRONT/BACK)",130,157242
3557,2004,5,"RESTAURANT",502,157299
3558,2004,5,"SCHOOL, PRIVATE, BUILDING",91,157337
3559,2004,5,"SCHOOL, PRIVATE, GROUNDS",32,157390
3560,2004,5,"SCHOOL, PUBLIC, BUILDING",1427,157442
3561,2004,5,"SCHOOL, PUBLIC, GROUNDS",239,157494
3562,2004,5,"SIDEWALK",3631,157545
3563,2004,5,"SMALL RETAIL STORE",613,157581
3564,2004,5,"SPORTS ARENA/STADIUM",16,157627
3565,2004,5,"STREET",11747,157675
3566,2004,5,"TAVERN/LIQUOR STORE",155,157709
3567,2004,5,"TAXICAB",34,157756
3568,2004,5,"VACANT LOT/LAND",140,157791
3569,2004,5,"VEHICLE NON-COMMERCIAL",551,157834
3570,2004,5,"VEHICLE-COMMERCIAL",28,157884
3571,2004,5,"WAREHOUSE",60,157930
3572,2004,6,"ABANDONED BUILDING",41,157967
3573,2004,6,"AIRPORT/AIRCRAFT",115,158013
3574,2004,6,"ALLEY",1058,158057
3575,2004,6,"ANIMAL HOSPITAL",7,158090
3576,2004,6,"APARTMENT",3520,158133
3577,2004,6,"APPLIANCE STORE",7,158170
3578,2004,6,"ATHLETIC CLUB",38,158213
3579,2004,6,"ATM (AUTOMATIC TELLER MACHINE)",23,158254
3580,2004,6,"BANK",161,158312
3581,2004,6,"BAR OR TAVERN",139,158344
3582,2004,6,"BARBERSHOP",61,158385
3583,2004,6,"BOAT/WATERCRAFT",7,158423
3584,2004,6,"BOWLING ALLEY",1,158466
3585,2004,6,"CAR WASH",21,158507
3586,2004,6,"CEMETARY",3,158543
3587,2004,6,"CHA APARTMENT",293,158579
3588,2004,6,"CHA BREEZEWAY",1,158620
3589,2004,6,"CHA GROUNDS",1,158661
3590,2004,6,"CHA HALLWAY/STAIRWELL/ELEVATOR",249,158700
3591,2004,6,"CHA PARKING LOT/GROUNDS",596,158758
3592,2004,6,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",105,158809
