,date_crime_year,date_crime_month,primary_type,cnt,__fileposition__
1864,2006,10,"DECEPTIVE PRACTICE",1227,77139
1865,2006,10,"GAMBLING",101,77185
1866,2006,10,"HOMICIDE",41,77221
1867,2006,10,"INTERFERENCE WITH PUBLIC OFFICER",71,77257
1868,2006,10,"INTIMIDATION",23,77317
1869,2006,10,"KIDNAPPING",31,77357
1870,2006,10,"LIQUOR LAW VIOLATION",89,77395
1871,2006,10,"MOTOR VEHICLE THEFT",1700,77443
1872,2006,10,"NARCOTICS",4617,77490
1873,2006,10,"OBSCENITY",1,77527
1874,2006,10,"OFFENSE INVOLVING CHILDREN",223,77564
1875,2006,10,"OTHER OFFENSE",2325,77618
1876,2006,10,"PROSTITUTION",594,77659
1877,2006,10,"PUBLIC PEACE VIOLATION",302,77699
1878,2006,10,"RITUALISM",3,77749
1879,2006,10,"ROBBERY",1560,77786
1880,2006,10,"SEX OFFENSE",116,77821
1881,2006,10,"STALKING",15,77860
1882,2006,10,"THEFT",7512,77896
1883,2006,10,"WEAPONS VIOLATION",364,77929
1884,2006,11,"ARSON",71,77974
1885,2006,11,"ASSAULT",1908,78007
1886,2006,11,"BATTERY",6090,78042
1887,2006,11,"BURGLARY",1990,78077
1888,2006,11,"CRIM SEXUAL ASSAULT",94,78113
1889,2006,11,"CRIMINAL DAMAGE",4545,78160
1890,2006,11,"CRIMINAL TRESPASS",1139,78203
1891,2006,11,"DECEPTIVE PRACTICE",1174,78248
1892,2006,11,"GAMBLING",74,78294
1893,2006,11,"HOMICIDE",43,78330
1894,2006,11,"INTERFERENCE WITH PUBLIC OFFICER",60,78366
1895,2006,11,"INTIMIDATION",19,78426
1896,2006,11,"KIDNAPPING",21,78466
1897,2006,11,"LIQUOR LAW VIOLATION",78,78504
1898,2006,11,"MOTOR VEHICLE THEFT",1601,78552
1899,2006,11,"NARCOTICS",4598,78599
1900,2006,11,"OBSCENITY",1,78636
1901,2006,11,"OFFENSE INVOLVING CHILDREN",209,78673
1902,2006,11,"OTHER OFFENSE",2138,78727
1903,2006,11,"PROSTITUTION",642,78768
1904,2006,11,"PUBLIC INDECENCY",1,78808
1905,2006,11,"PUBLIC PEACE VIOLATION",264,78852
1906,2006,11,"ROBBERY",1404,78902
1907,2006,11,"SEX OFFENSE",93,78937
1908,2006,11,"STALKING",15,78976
1909,2006,11,"THEFT",6971,79012
1910,2006,11,"WEAPONS VIOLATION",322,79045
1911,2006,12,"ARSON",58,79090
1912,2006,12,"ASSAULT",1923,79123
1913,2006,12,"BATTERY",5817,79158
1914,2006,12,"BURGLARY",2090,79193
1915,2006,12,"CRIM SEXUAL ASSAULT",103,79229
1916,2006,12,"CRIMINAL DAMAGE",4141,79276
1917,2006,12,"CRIMINAL TRESPASS",1105,79319
1918,2006,12,"DECEPTIVE PRACTICE",1146,79364
1919,2006,12,"GAMBLING",37,79410
1920,2006,12,"HOMICIDE",33,79446
1921,2006,12,"INTERFERENCE WITH PUBLIC OFFICER",46,79482
1922,2006,12,"INTIMIDATION",21,79542
1923,2006,12,"KIDNAPPING",21,79582
1924,2006,12,"LIQUOR LAW VIOLATION",62,79620
1925,2006,12,"MOTOR VEHICLE THEFT",1597,79668
1926,2006,12,"NARCOTICS",4438,79715
1927,2006,12,"OFFENSE INVOLVING CHILDREN",228,79752
1928,2006,12,"OTHER NARCOTIC VIOLATION",1,79806
1929,2006,12,"OTHER OFFENSE",2138,79858
1930,2006,12,"PROSTITUTION",404,79899
1931,2006,12,"PUBLIC INDECENCY",1,79939
1932,2006,12,"PUBLIC PEACE VIOLATION",228,79983
1933,2006,12,"RITUALISM",1,80033
1934,2006,12,"ROBBERY",1396,80070
1935,2006,12,"SEX OFFENSE",99,80105
1936,2006,12,"STALKING",13,80144
1937,2006,12,"THEFT",6723,80180
1938,2006,12,"WEAPONS VIOLATION",267,80213
1939,2007,1,"ARSON",51,80258
1940,2007,1,"ASSAULT",1722,80291
1941,2007,1,"BATTERY",5584,80326
1942,2007,1,"BURGLARY",1845,80361
1943,2007,1,"CRIM SEXUAL ASSAULT",141,80397
1944,2007,1,"CRIMINAL DAMAGE",3890,80444
1945,2007,1,"CRIMINAL TRESPASS",1304,80487
1946,2007,1,"DECEPTIVE PRACTICE",1164,80532
1947,2007,1,"GAMBLING",36,80578
1948,2007,1,"HOMICIDE",26,80614
1949,2007,1,"INTERFERENCE WITH PUBLIC OFFICER",45,80650
1950,2007,1,"INTIMIDATION",16,80710
1951,2007,1,"KIDNAPPING",31,80750
1952,2007,1,"LIQUOR LAW VIOLATION",104,80788
1953,2007,1,"MOTOR VEHICLE THEFT",1559,80836
1954,2007,1,"NARCOTICS",4908,80883
1955,2007,1,"OBSCENITY",1,80920
1956,2007,1,"OFFENSE INVOLVING CHILDREN",295,80957
1957,2007,1,"OTHER NARCOTIC VIOLATION",1,81011
1958,2007,1,"OTHER OFFENSE",2299,81063
1959,2007,1,"PROSTITUTION",572,81104
1960,2007,1,"PUBLIC PEACE VIOLATION",215,81144
1961,2007,1,"ROBBERY",1128,81194
1962,2007,1,"SEX OFFENSE",124,81229
1963,2007,1,"STALKING",17,81268
1964,2007,1,"THEFT",6632,81304
1965,2007,1,"WEAPONS VIOLATION",363,81337
1966,2007,2,"ARSON",26,81382
1967,2007,2,"ASSAULT",1555,81415
1968,2007,2,"BATTERY",4872,81450
1969,2007,2,"BURGLARY",1339,81485
1970,2007,2,"CRIM SEXUAL ASSAULT",95,81521
1971,2007,2,"CRIMINAL DAMAGE",2758,81568
1972,2007,2,"CRIMINAL TRESPASS",987,81611
1973,2007,2,"DECEPTIVE PRACTICE",887,81656
1974,2007,2,"GAMBLING",21,81702
1975,2007,2,"HOMICIDE",22,81738
1976,2007,2,"INTERFERENCE WITH PUBLIC OFFICER",41,81774
1977,2007,2,"INTIMIDATION",21,81834
1978,2007,2,"KIDNAPPING",22,81874
1979,2007,2,"LIQUOR LAW VIOLATION",77,81912
1980,2007,2,"MOTOR VEHICLE THEFT",1318,81960
1981,2007,2,"NARCOTICS",4250,82007
1982,2007,2,"OBSCENITY",1,82044
1983,2007,2,"OFFENSE INVOLVING CHILDREN",175,82081
1984,2007,2,"OTHER NARCOTIC VIOLATION",2,82135
1985,2007,2,"OTHER OFFENSE",2007,82187
1986,2007,2,"PROSTITUTION",545,82228
1987,2007,2,"PUBLIC PEACE VIOLATION",208,82268
1988,2007,2,"ROBBERY",779,82318
1989,2007,2,"SEX OFFENSE",92,82353
1990,2007,2,"STALKING",11,82392
1991,2007,2,"THEFT",4829,82428
1992,2007,2,"WEAPONS VIOLATION",197,82461
1993,2007,3,"ARSON",72,82506
1994,2007,3,"ASSAULT",2297,82539
1995,2007,3,"BATTERY",6884,82574
1996,2007,3,"BURGLARY",1757,82609
1997,2007,3,"CRIM SEXUAL ASSAULT",116,82645
1998,2007,3,"CRIMINAL DAMAGE",4545,82692
1999,2007,3,"CRIMINAL TRESPASS",1175,82735
2000,2007,3,"DECEPTIVE PRACTICE",1197,82780
2001,2007,3,"GAMBLING",78,82826
2002,2007,3,"HOMICIDE",41,82862
2003,2007,3,"INTERFERENCE WITH PUBLIC OFFICER",61,82898
2004,2007,3,"INTIMIDATION",26,82958
2005,2007,3,"KIDNAPPING",35,82998
2006,2007,3,"LIQUOR LAW VIOLATION",116,83036
2007,2007,3,"MOTOR VEHICLE THEFT",1484,83084
2008,2007,3,"NARCOTICS",4906,83131
2009,2007,3,"OFFENSE INVOLVING CHILDREN",250,83168
2010,2007,3,"OTHER NARCOTIC VIOLATION",1,83222
2011,2007,3,"OTHER OFFENSE",2419,83274
2012,2007,3,"PROSTITUTION",510,83315
2013,2007,3,"PUBLIC PEACE VIOLATION",303,83355
2014,2007,3,"ROBBERY",1065,83405
2015,2007,3,"SEX OFFENSE",130,83440
2016,2007,3,"STALKING",16,83479
2017,2007,3,"THEFT",6545,83515
2018,2007,3,"WEAPONS VIOLATION",318,83548
2019,2007,4,"ARSON",52,83593
2020,2007,4,"ASSAULT",2145,83626
2021,2007,4,"BATTERY",6606,83661
2022,2007,4,"BURGLARY",1867,83696
2023,2007,4,"CRIM SEXUAL ASSAULT",140,83732
2024,2007,4,"CRIMINAL DAMAGE",4589,83779
2025,2007,4,"CRIMINAL TRESPASS",1115,83822
2026,2007,4,"DECEPTIVE PRACTICE",1106,83867
2027,2007,4,"GAMBLING",101,83913
2028,2007,4,"HOMICIDE",36,83949
2029,2007,4,"INTERFERENCE WITH PUBLIC OFFICER",65,83985
2030,2007,4,"INTIMIDATION",19,84045
2031,2007,4,"KIDNAPPING",30,84085
2032,2007,4,"LIQUOR LAW VIOLATION",90,84123
2033,2007,4,"MOTOR VEHICLE THEFT",1464,84171
2034,2007,4,"NARCOTICS",4659,84218
2035,2007,4,"OBSCENITY",3,84255
2036,2007,4,"OFFENSE INVOLVING CHILDREN",256,84292
2037,2007,4,"OTHER OFFENSE",2347,84346
2038,2007,4,"PROSTITUTION",483,84387
2039,2007,4,"PUBLIC INDECENCY",1,84427
2040,2007,4,"PUBLIC PEACE VIOLATION",296,84471
2041,2007,4,"ROBBERY",1149,84521
2042,2007,4,"SEX OFFENSE",120,84556
2043,2007,4,"STALKING",11,84595
2044,2007,4,"THEFT",6611,84631
2045,2007,4,"WEAPONS VIOLATION",268,84664
2046,2007,5,"ARSON",70,84709
2047,2007,5,"ASSAULT",2732,84742
2048,2007,5,"BATTERY",7871,84777
2049,2007,5,"BURGLARY",2233,84812
2050,2007,5,"CRIM SEXUAL ASSAULT",134,84848
2051,2007,5,"CRIMINAL DAMAGE",5142,84895
2052,2007,5,"CRIMINAL TRESPASS",1297,84938
2053,2007,5,"DECEPTIVE PRACTICE",1174,84983
2054,2007,5,"GAMBLING",176,85029
2055,2007,5,"HOMICIDE",34,85065
2056,2007,5,"INTERFERENCE WITH PUBLIC OFFICER",57,85101
2057,2007,5,"INTIMIDATION",37,85161
2058,2007,5,"KIDNAPPING",28,85201
2059,2007,5,"LIQUOR LAW VIOLATION",117,85239
2060,2007,5,"MOTOR VEHICLE THEFT",1600,85287
2061,2007,5,"NARCOTICS",4561,85334
2062,2007,5,"OBSCENITY",1,85371
2063,2007,5,"OFFENSE INVOLVING CHILDREN",263,85408
2064,2007,5,"OTHER NARCOTIC VIOLATION",1,85462
2065,2007,5,"OTHER OFFENSE",2333,85514
2066,2007,5,"PROSTITUTION",562,85555
2067,2007,5,"PUBLIC PEACE VIOLATION",353,85595
2068,2007,5,"ROBBERY",1345,85645
2069,2007,5,"SEX OFFENSE",164,85680
2070,2007,5,"STALKING",26,85719
2071,2007,5,"THEFT",7445,85755
2072,2007,5,"WEAPONS VIOLATION",328,85788
2073,2007,6,"ARSON",82,85833
2074,2007,6,"ASSAULT",2416,85866
2075,2007,6,"BATTERY",7763,85901
2076,2007,6,"BURGLARY",2174,85936
2077,2007,6,"CRIM SEXUAL ASSAULT",144,85972
2078,2007,6,"CRIMINAL DAMAGE",4699,86019
2079,2007,6,"CRIMINAL TRESPASS",1122,86062
2080,2007,6,"DECEPTIVE PRACTICE",1216,86107
2081,2007,6,"GAMBLING",212,86153
2082,2007,6,"HOMICIDE",47,86189
2083,2007,6,"INTERFERENCE WITH PUBLIC OFFICER",59,86225
2084,2007,6,"INTIMIDATION",18,86285
2085,2007,6,"KIDNAPPING",27,86325
2086,2007,6,"LIQUOR LAW VIOLATION",118,86363
2087,2007,6,"MOTOR VEHICLE THEFT",1639,86411
2088,2007,6,"NARCOTICS",4476,86458
2089,2007,6,"OFFENSE INVOLVING CHILDREN",238,86495
2090,2007,6,"OTHER OFFENSE",2250,86549
2091,2007,6,"PROSTITUTION",517,86590
2092,2007,6,"PUBLIC PEACE VIOLATION",310,86630
2093,2007,6,"ROBBERY",1365,86680
2094,2007,6,"SEX OFFENSE",167,86715
2095,2007,6,"STALKING",13,86754
2096,2007,6,"THEFT",7613,86790
2097,2007,6,"WEAPONS VIOLATION",301,86823
2098,2007,7,"ARSON",86,86868
2099,2007,7,"ASSAULT",2566,86901
2100,2007,7,"BATTERY",7723,86936
2101,2007,7,"BURGLARY",2270,86971
2102,2007,7,"CRIM SEXUAL ASSAULT",146,87007
2103,2007,7,"CRIMINAL DAMAGE",5057,87054
2104,2007,7,"CRIMINAL TRESPASS",1193,87097
2105,2007,7,"DECEPTIVE PRACTICE",1286,87142
2106,2007,7,"GAMBLING",197,87188
2107,2007,7,"HOMICIDE",44,87224
2108,2007,7,"INTERFERENCE WITH PUBLIC OFFICER",82,87260
2109,2007,7,"INTIMIDATION",22,87320
2110,2007,7,"KIDNAPPING",25,87360
2111,2007,7,"LIQUOR LAW VIOLATION",99,87398
2112,2007,7,"MOTOR VEHICLE THEFT",1611,87446
2113,2007,7,"NARCOTICS",4811,87493
2114,2007,7,"OFFENSE INVOLVING CHILDREN",199,87530
2115,2007,7,"OTHER NARCOTIC VIOLATION",6,87584
2116,2007,7,"OTHER OFFENSE",2325,87636
2117,2007,7,"PROSTITUTION",500,87677
2118,2007,7,"PUBLIC INDECENCY",1,87717
2119,2007,7,"PUBLIC PEACE VIOLATION",294,87761
2120,2007,7,"ROBBERY",1498,87811
2121,2007,7,"SEX OFFENSE",160,87846
2122,2007,7,"STALKING",20,87885
2123,2007,7,"THEFT",8445,87921
2124,2007,7,"WEAPONS VIOLATION",319,87954
2125,2007,8,"ARSON",53,87999
2126,2007,8,"ASSAULT",2365,88032
2127,2007,8,"BATTERY",7015,88067
2128,2007,8,"BURGLARY",2378,88102
2129,2007,8,"CRIM SEXUAL ASSAULT",129,88138
2130,2007,8,"CRIMINAL DAMAGE",5007,88185
2131,2007,8,"CRIMINAL TRESPASS",1258,88228
2132,2007,8,"DECEPTIVE PRACTICE",1336,88273
2133,2007,8,"GAMBLING",204,88319
2134,2007,8,"HOMICIDE",47,88355
2135,2007,8,"INTERFERENCE WITH PUBLIC OFFICER",52,88391
2136,2007,8,"INTIMIDATION",19,88451
2137,2007,8,"KIDNAPPING",23,88491
2138,2007,8,"LIQUOR LAW VIOLATION",110,88529
2139,2007,8,"MOTOR VEHICLE THEFT",1656,88577
2140,2007,8,"NARCOTICS",4767,88624
2141,2007,8,"OBSCENITY",1,88661
2142,2007,8,"OFFENSE INVOLVING CHILDREN",286,88698
2143,2007,8,"OTHER OFFENSE",2370,88752
2144,2007,8,"PROSTITUTION",509,88793
2145,2007,8,"PUBLIC INDECENCY",1,88833
2146,2007,8,"PUBLIC PEACE VIOLATION",244,88877
2147,2007,8,"ROBBERY",1419,88927
2148,2007,8,"SEX OFFENSE",130,88962
2149,2007,8,"STALKING",29,89001
2150,2007,8,"THEFT",8126,89037
2151,2007,8,"WEAPONS VIOLATION",310,89070
2152,2007,9,"ARSON",60,89115
2153,2007,9,"ASSAULT",2452,89148
2154,2007,9,"BATTERY",7265,89183
2155,2007,9,"BURGLARY",2248,89218
2156,2007,9,"CRIM SEXUAL ASSAULT",147,89254
2157,2007,9,"CRIMINAL DAMAGE",4668,89301
2158,2007,9,"CRIMINAL TRESPASS",1112,89344
2159,2007,9,"DECEPTIVE PRACTICE",1159,89389
2160,2007,9,"GAMBLING",171,89435
2161,2007,9,"HOMICIDE",49,89471
2162,2007,9,"INTERFERENCE WITH PUBLIC OFFICER",61,89507
2163,2007,9,"INTIMIDATION",25,89567
2164,2007,9,"KIDNAPPING",30,89607
2165,2007,9,"LIQUOR LAW VIOLATION",105,89645
2166,2007,9,"MOTOR VEHICLE THEFT",1532,89693
2167,2007,9,"NARCOTICS",4606,89740
2168,2007,9,"OFFENSE INVOLVING CHILDREN",231,89777
2169,2007,9,"OTHER NARCOTIC VIOLATION",1,89831
2170,2007,9,"OTHER OFFENSE",2217,89883
2171,2007,9,"PROSTITUTION",561,89924
2172,2007,9,"PUBLIC INDECENCY",1,89964
2173,2007,9,"PUBLIC PEACE VIOLATION",333,90008
2174,2007,9,"ROBBERY",1384,90058
2175,2007,9,"SEX OFFENSE",130,90093
2176,2007,9,"STALKING",15,90132
2177,2007,9,"THEFT",7372,90168
2178,2007,9,"WEAPONS VIOLATION",322,90201
2179,2007,10,"ARSON",54,90246
2180,2007,10,"ASSAULT",2421,90279
2181,2007,10,"BATTERY",7009,90314
2182,2007,10,"BURGLARY",2385,90349
2183,2007,10,"CRIM SEXUAL ASSAULT",125,90385
2184,2007,10,"CRIMINAL DAMAGE",5325,90432
2185,2007,10,"CRIMINAL TRESPASS",1181,90475
2186,2007,10,"DECEPTIVE PRACTICE",1140,90520
2187,2007,10,"GAMBLING",119,90566
2188,2007,10,"HOMICIDE",38,90602
2189,2007,10,"INTERFERENCE WITH PUBLIC OFFICER",70,90638
2190,2007,10,"INTIMIDATION",21,90698
2191,2007,10,"KIDNAPPING",21,90738
2192,2007,10,"LIQUOR LAW VIOLATION",92,90776
2193,2007,10,"MOTOR VEHICLE THEFT",1709,90824
2194,2007,10,"NARCOTICS",4476,90871
2195,2007,10,"OBSCENITY",1,90908
2196,2007,10,"OFFENSE INVOLVING CHILDREN",230,90945
2197,2007,10,"OTHER OFFENSE",2367,90999
2198,2007,10,"PROSTITUTION",570,91040
2199,2007,10,"PUBLIC PEACE VIOLATION",303,91080
2200,2007,10,"ROBBERY",1433,91130
2201,2007,10,"SEX OFFENSE",124,91165
2202,2007,10,"STALKING",24,91204
2203,2007,10,"THEFT",8005,91240
2204,2007,10,"WEAPONS VIOLATION",345,91273
2205,2007,11,"ARSON",58,91318
2206,2007,11,"ASSAULT",1899,91351
2207,2007,11,"BATTERY",5592,91386
2208,2007,11,"BURGLARY",2323,91421
2209,2007,11,"CRIM SEXUAL ASSAULT",111,91457
2210,2007,11,"CRIMINAL DAMAGE",4528,91504
2211,2007,11,"CRIMINAL TRESPASS",982,91547
2212,2007,11,"DECEPTIVE PRACTICE",1187,91592
2213,2007,11,"GAMBLING",67,91638
2214,2007,11,"HOMICIDE",30,91674
2215,2007,11,"INTERFERENCE WITH PUBLIC OFFICER",46,91710
2216,2007,11,"INTIMIDATION",17,91770
2217,2007,11,"KIDNAPPING",32,91810
2218,2007,11,"LIQUOR LAW VIOLATION",91,91848
2219,2007,11,"MOTOR VEHICLE THEFT",1442,91896
2220,2007,11,"NARCOTICS",4290,91943
2221,2007,11,"OBSCENITY",1,91980
2222,2007,11,"OFFENSE INVOLVING CHILDREN",222,92017
2223,2007,11,"OTHER OFFENSE",2014,92071
2224,2007,11,"PROSTITUTION",431,92112
2225,2007,11,"PUBLIC INDECENCY",1,92152
2226,2007,11,"PUBLIC PEACE VIOLATION",240,92196
2227,2007,11,"ROBBERY",1485,92246
2228,2007,11,"SEX OFFENSE",89,92281
2229,2007,11,"STALKING",22,92320
2230,2007,11,"THEFT",6969,92356
2231,2007,11,"WEAPONS VIOLATION",251,92389
2232,2007,12,"ARSON",48,92434
2233,2007,12,"ASSAULT",1744,92467
2234,2007,12,"BATTERY",5407,92502
2235,2007,12,"BURGLARY",2039,92537
2236,2007,12,"CRIM SEXUAL ASSAULT",106,92573
2237,2007,12,"CRIMINAL DAMAGE",3541,92620
2238,2007,12,"CRIMINAL TRESPASS",973,92663
2239,2007,12,"DECEPTIVE PRACTICE",1273,92708
2240,2007,12,"GAMBLING",27,92754
2241,2007,12,"HOMICIDE",34,92790
2242,2007,12,"INTERFERENCE WITH PUBLIC OFFICER",38,92826
2243,2007,12,"INTIMIDATION",14,92886
2244,2007,12,"KIDNAPPING",26,92926
2245,2007,12,"LIQUOR LAW VIOLATION",51,92964
2246,2007,12,"MOTOR VEHICLE THEFT",1559,93012
2247,2007,12,"NARCOTICS",3744,93059
2248,2007,12,"OBSCENITY",2,93096
2249,2007,12,"OFFENSE INVOLVING CHILDREN",226,93133
2250,2007,12,"OTHER OFFENSE",1915,93187
2251,2007,12,"PROSTITUTION",327,93228
2252,2007,12,"PUBLIC PEACE VIOLATION",216,93268
2253,2007,12,"RITUALISM",1,93318
2254,2007,12,"ROBBERY",1400,93355
2255,2007,12,"SEX OFFENSE",91,93390
2256,2007,12,"STALKING",9,93429
2257,2007,12,"THEFT",6564,93465
2258,2007,12,"WEAPONS VIOLATION",232,93498
2259,2008,1,"ARSON",42,93543
2260,2008,1,"ASSAULT",1754,93576
2261,2008,1,"BATTERY",5490,93611
2262,2008,1,"BURGLARY",1894,93646
2263,2008,1,"CRIM SEXUAL ASSAULT",137,93682
2264,2008,1,"CRIMINAL DAMAGE",3858,93729
2265,2008,1,"CRIMINAL TRESPASS",1082,93772
2266,2008,1,"DECEPTIVE PRACTICE",1230,93817
2267,2008,1,"GAMBLING",23,93863
2268,2008,1,"HOMICIDE",34,93899
2269,2008,1,"INTERFERENCE WITH PUBLIC OFFICER",32,93935
2270,2008,1,"INTIMIDATION",16,93995
2271,2008,1,"KIDNAPPING",30,94035
2272,2008,1,"LIQUOR LAW VIOLATION",70,94073
2273,2008,1,"MOTOR VEHICLE THEFT",1472,94121
2274,2008,1,"NARCOTICS",4127,94168
2275,2008,1,"OBSCENITY",2,94205
2276,2008,1,"OFFENSE INVOLVING CHILDREN",278,94242
2277,2008,1,"OTHER OFFENSE",2401,94296
2278,2008,1,"PROSTITUTION",500,94337
2279,2008,1,"PUBLIC PEACE VIOLATION",198,94377
2280,2008,1,"ROBBERY",1269,94427
2281,2008,1,"SEX OFFENSE",130,94462
2282,2008,1,"STALKING",17,94501
2283,2008,1,"THEFT",6949,94537
2284,2008,1,"WEAPONS VIOLATION",312,94570
2285,2008,2,"ARSON",39,94615
2286,2008,2,"ASSAULT",1762,94648
2287,2008,2,"BATTERY",5243,94683
2288,2008,2,"BURGLARY",1560,94718
2289,2008,2,"CRIM SEXUAL ASSAULT",96,94754
2290,2008,2,"CRIMINAL DAMAGE",3132,94801
2291,2008,2,"CRIMINAL TRESPASS",904,94844
2292,2008,2,"DECEPTIVE PRACTICE",1063,94889
2293,2008,2,"GAMBLING",20,94935
2294,2008,2,"HOMICIDE",20,94971
2295,2008,2,"INTERFERENCE WITH PUBLIC OFFICER",32,95007
2296,2008,2,"INTIMIDATION",18,95067
2297,2008,2,"KIDNAPPING",33,95107
2298,2008,2,"LIQUOR LAW VIOLATION",64,95145
2299,2008,2,"MOTOR VEHICLE THEFT",1266,95193
2300,2008,2,"NARCOTICS",3906,95240
2301,2008,2,"OFFENSE INVOLVING CHILDREN",187,95277
2302,2008,2,"OTHER OFFENSE",2238,95331
2303,2008,2,"PROSTITUTION",450,95372
2304,2008,2,"PUBLIC INDECENCY",1,95412
2305,2008,2,"PUBLIC PEACE VIOLATION",199,95456
2306,2008,2,"ROBBERY",959,95506
2307,2008,2,"SEX OFFENSE",90,95541
2308,2008,2,"STALKING",21,95580
2309,2008,2,"THEFT",5531,95616
2310,2008,2,"WEAPONS VIOLATION",205,95649
2311,2008,3,"ARSON",55,95694
2312,2008,3,"ASSAULT",2043,95727
2313,2008,3,"BATTERY",6209,95762
2314,2008,3,"BURGLARY",1749,95797
2315,2008,3,"CRIM SEXUAL ASSAULT",114,95833
2316,2008,3,"CRIMINAL DAMAGE",4288,95880
2317,2008,3,"CRIMINAL TRESPASS",989,95923
2318,2008,3,"DECEPTIVE PRACTICE",1137,95968
2319,2008,3,"GAMBLING",51,96014
2320,2008,3,"HOMICIDE",33,96050
2321,2008,3,"INTERFERENCE WITH PUBLIC OFFICER",39,96086
2322,2008,3,"INTIMIDATION",20,96146
2323,2008,3,"KIDNAPPING",28,96186
2324,2008,3,"LIQUOR LAW VIOLATION",90,96224
2325,2008,3,"MOTOR VEHICLE THEFT",1667,96272
2326,2008,3,"NARCOTICS",4065,96319
2327,2008,3,"OBSCENITY",2,96356
2328,2008,3,"OFFENSE INVOLVING CHILDREN",202,96393
2329,2008,3,"OTHER OFFENSE",2328,96447
2330,2008,3,"PROSTITUTION",429,96488
2331,2008,3,"PUBLIC PEACE VIOLATION",261,96528
2332,2008,3,"ROBBERY",1235,96578
2333,2008,3,"SEX OFFENSE",109,96613
2334,2008,3,"STALKING",11,96652
2335,2008,3,"THEFT",6505,96688
2336,2008,3,"WEAPONS VIOLATION",311,96721
2337,2008,4,"ARSON",53,96766
2338,2008,4,"ASSAULT",2444,96799
2339,2008,4,"BATTERY",6727,96834
2340,2008,4,"BURGLARY",1926,96869
2341,2008,4,"CRIM SEXUAL ASSAULT",116,96905
2342,2008,4,"CRIMINAL DAMAGE",4419,96952
2343,2008,4,"CRIMINAL TRESPASS",1054,96995
2344,2008,4,"DECEPTIVE PRACTICE",1276,97040
2345,2008,4,"GAMBLING",104,97086
2346,2008,4,"HOMICIDE",47,97122
2347,2008,4,"INTERFERENCE WITH PUBLIC OFFICER",52,97158
2348,2008,4,"INTIMIDATION",29,97218
2349,2008,4,"KIDNAPPING",33,97258
2350,2008,4,"LIQUOR LAW VIOLATION",87,97296
2351,2008,4,"MOTOR VEHICLE THEFT",1456,97344
2352,2008,4,"NARCOTICS",3671,97391
2353,2008,4,"OFFENSE INVOLVING CHILDREN",190,97428
2354,2008,4,"OTHER NARCOTIC VIOLATION",3,97482
2355,2008,4,"OTHER OFFENSE",2363,97534
2356,2008,4,"PROSTITUTION",427,97575
2357,2008,4,"PUBLIC PEACE VIOLATION",280,97615
2358,2008,4,"ROBBERY",1217,97665
2359,2008,4,"SEX OFFENSE",122,97700
2360,2008,4,"STALKING",13,97739
2361,2008,4,"THEFT",7157,97775
2362,2008,4,"WEAPONS VIOLATION",325,97808
2363,2008,5,"ARSON",62,97853
2364,2008,5,"ASSAULT",2508,97886
2365,2008,5,"BATTERY",7445,97921
2366,2008,5,"BURGLARY",2260,97956
2367,2008,5,"CRIM SEXUAL ASSAULT",111,97992
2368,2008,5,"CRIMINAL DAMAGE",4979,98039
2369,2008,5,"CRIMINAL TRESPASS",998,98082
2370,2008,5,"DECEPTIVE PRACTICE",1279,98127
2371,2008,5,"GAMBLING",155,98173
2372,2008,5,"HOMICIDE",42,98209
2373,2008,5,"INTERFERENCE WITH PUBLIC OFFICER",54,98245
2374,2008,5,"INTIMIDATION",31,98305
2375,2008,5,"KIDNAPPING",35,98345
2376,2008,5,"LIQUOR LAW VIOLATION",97,98383
2377,2008,5,"MOTOR VEHICLE THEFT",1573,98431
2378,2008,5,"NARCOTICS",3825,98478
2379,2008,5,"OBSCENITY",1,98515
2380,2008,5,"OFFENSE INVOLVING CHILDREN",225,98552
2381,2008,5,"OTHER NARCOTIC VIOLATION",3,98606
2382,2008,5,"OTHER OFFENSE",2302,98658
2383,2008,5,"PROSTITUTION",415,98699
2384,2008,5,"PUBLIC PEACE VIOLATION",296,98739
2385,2008,5,"ROBBERY",1367,98789
2386,2008,5,"SEX OFFENSE",132,98824
2387,2008,5,"STALKING",18,98863
2388,2008,5,"THEFT",7495,98899
2389,2008,5,"WEAPONS VIOLATION",352,98932
2390,2008,6,"ARSON",69,98977
2391,2008,6,"ASSAULT",2434,99010
2392,2008,6,"BATTERY",7504,99045
2393,2008,6,"BURGLARY",2159,99080
2394,2008,6,"CRIM SEXUAL ASSAULT",146,99116
2395,2008,6,"CRIMINAL DAMAGE",4850,99163
2396,2008,6,"CRIMINAL TRESPASS",933,99206
2397,2008,6,"DECEPTIVE PRACTICE",1268,99251
2398,2008,6,"GAMBLING",164,99297
2399,2008,6,"HOMICIDE",52,99333
2400,2008,6,"INTERFERENCE WITH PUBLIC OFFICER",52,99369
2401,2008,6,"INTIMIDATION",25,99429
2402,2008,6,"KIDNAPPING",29,99469
2403,2008,6,"LIQUOR LAW VIOLATION",96,99507
2404,2008,6,"MOTOR VEHICLE THEFT",1657,99555
2405,2008,6,"NARCOTICS",3573,99602
2406,2008,6,"OBSCENITY",1,99639
2407,2008,6,"OFFENSE INVOLVING CHILDREN",209,99676
2408,2008,6,"OTHER OFFENSE",2216,99730
2409,2008,6,"PROSTITUTION",348,99771
